Unnamed: 0,region_name,task,subject_id,measure,score,dataset,_age_raw,age_months
45539,17Networks_RH_ContB_IPL_3,bronx,sub-308,TPHATE_DiffOp_IDE,11.0,narratives,22,264
45540,17Networks_RH_ContB_IPL_4,bronx,sub-308,TPHATE_DiffOp_IDE,12.0,narratives,22,264
45541,17Networks_RH_ContB_PFCld_1,bronx,sub-308,TPHATE_DiffOp_IDE,10.0,narratives,22,264
45542,17Networks_RH_ContB_PFCld_2,bronx,sub-308,TPHATE_DiffOp_IDE,16.0,narratives,22,264
45543,17Networks_RH_ContB_PFCld_3,bronx,sub-308,TPHATE_DiffOp_IDE,15.0,narratives,22,264
45544,17Networks_RH_ContB_PFCld_4,bronx,sub-308,TPHATE_DiffOp_IDE,14.0,narratives,22,264
45545,17Networks_RH_ContB_PFClv_1,bronx,sub-308,TPHATE_DiffOp_IDE,5.0,narratives,22,264
45546,17Networks_RH_ContB_PFClv_2,bronx,sub-308,TPHATE_DiffOp_IDE,8.0,narratives,22,264
45547,17Networks_RH_ContB_PFClv_3,bronx,sub-308,TPHATE_DiffOp_IDE,10.0,narratives,22,264
45548,17Networks_RH_ContB_PFClv_4,bronx,sub-308,TPHATE_DiffOp_IDE,16.0,narratives,22,264
45549,17Networks_RH_ContB_PFCmp_1,bronx,sub-308,TPHATE_DiffOp_IDE,9.0,narratives,22,264
45550,17Networks_RH_ContC_pCun_1,bronx,sub-308,TPHATE_DiffOp_IDE,6.0,narratives,22,264
45551,17Networks_RH_ContC_pCun_2,bronx,sub-308,TPHATE_DiffOp_IDE,8.0,narratives,22,264
45552,17Networks_RH_ContC_pCun_3,bronx,sub-308,TPHATE_DiffOp_IDE,11.0,narratives,22,264
45553,17Networks_RH_ContC_pCun_4,bronx,sub-308,TPHATE_DiffOp_IDE,6.0,narratives,22,264
45554,17Networks_RH_ContC_pCun_5,bronx,sub-308,TPHATE_DiffOp_IDE,17.0,narratives,22,264
45555,17Networks_RH_ContC_Cingp_1,bronx,sub-308,TPHATE_DiffOp_IDE,1.0,narratives,22,264
45556,17Networks_RH_ContC_Cingp_2,bronx,sub-308,TPHATE_DiffOp_IDE,2.0,narratives,22,264
45557,17Networks_RH_DefaultA_Temp_1,bronx,sub-308,TPHATE_DiffOp_IDE,6.0,narratives,22,264
45558,17Networks_RH_DefaultA_IPL_1,bronx,sub-308,TPHATE_DiffOp_IDE,13.0,narratives,22,264
45559,17Networks_RH_DefaultA_IPL_2,bronx,sub-308,TPHATE_DiffOp_IDE,23.0,narratives,22,264
45560,17Networks_RH_DefaultA_PFCd_1,bronx,sub-308,TPHATE_DiffOp_IDE,12.0,narratives,22,264
45561,17Networks_RH_DefaultA_PFCd_2,bronx,sub-308,TPHATE_DiffOp_IDE,11.0,narratives,22,264
45562,17Networks_RH_DefaultA_pCunPCC_1,bronx,sub-308,TPHATE_DiffOp_IDE,6.0,narratives,22,264
45563,17Networks_RH_DefaultA_pCunPCC_2,bronx,sub-308,TPHATE_DiffOp_IDE,7.0,narratives,22,264
45564,17Networks_RH_DefaultA_pCunPCC_3,bronx,sub-308,TPHATE_DiffOp_IDE,6.0,narratives,22,264
45565,17Networks_RH_DefaultA_pCunPCC_4,bronx,sub-308,TPHATE_DiffOp_IDE,5.0,narratives,22,264
45566,17Networks_RH_DefaultA_pCunPCC_5,bronx,sub-308,TPHATE_DiffOp_IDE,4.0,narratives,22,264
45567,17Networks_RH_DefaultA_PFCm_1,bronx,sub-308,TPHATE_DiffOp_IDE,6.0,narratives,22,264
45568,17Networks_RH_DefaultA_PFCm_2,bronx,sub-308,TPHATE_DiffOp_IDE,11.0,narratives,22,264
45569,17Networks_RH_DefaultA_PFCm_3,bronx,sub-308,TPHATE_DiffOp_IDE,4.0,narratives,22,264
45570,17Networks_RH_DefaultA_PFCm_4,bronx,sub-308,TPHATE_DiffOp_IDE,12.0,narratives,22,264
45571,17Networks_RH_DefaultA_PFCm_5,bronx,sub-308,TPHATE_DiffOp_IDE,14.0,narratives,22,264
45572,17Networks_RH_DefaultA_PFCm_6,bronx,sub-308,TPHATE_DiffOp_IDE,2.0,narratives,22,264
45573,17Networks_RH_DefaultB_Temp_1,bronx,sub-308,TPHATE_DiffOp_IDE,12.0,narratives,22,264
45574,17Networks_RH_DefaultB_Temp_2,bronx,sub-308,TPHATE_DiffOp_IDE,10.0,narratives,22,264
45575,17Networks_RH_DefaultB_AntTemp_1,bronx,sub-308,TPHATE_DiffOp_IDE,5.0,narratives,22,264
45576,17Networks_RH_DefaultB_PFCd_1,bronx,sub-308,TPHATE_DiffOp_IDE,13.0,narratives,22,264
45577,17Networks_RH_DefaultB_PFCd_2,bronx,sub-308,TPHATE_DiffOp_IDE,12.0,narratives,22,264
45578,17Networks_RH_DefaultB_PFCd_3,bronx,sub-308,TPHATE_DiffOp_IDE,11.0,narratives,22,264
45579,17Networks_RH_DefaultB_PFCd_4,bronx,sub-308,TPHATE_DiffOp_IDE,11.0,narratives,22,264
45580,17Networks_RH_DefaultB_PFCd_5,bronx,sub-308,TPHATE_DiffOp_IDE,12.0,narratives,22,264
45581,17Networks_RH_DefaultB_PFCv_1,bronx,sub-308,TPHATE_DiffOp_IDE,4.0,narratives,22,264
45582,17Networks_RH_DefaultB_PFCv_2,bronx,sub-308,TPHATE_DiffOp_IDE,7.0,narratives,22,264
45583,17Networks_RH_DefaultB_PFCv_3,bronx,sub-308,TPHATE_DiffOp_IDE,10.0,narratives,22,264
45584,17Networks_RH_DefaultC_IPL_1,bronx,sub-308,TPHATE_DiffOp_IDE,9.0,narratives,22,264
45585,17Networks_RH_DefaultC_IPL_2,bronx,sub-308,TPHATE_DiffOp_IDE,9.0,narratives,22,264
45586,17Networks_RH_DefaultC_Rsp_1,bronx,sub-308,TPHATE_DiffOp_IDE,2.0,narratives,22,264
45587,17Networks_RH_DefaultC_Rsp_2,bronx,sub-308,TPHATE_DiffOp_IDE,4.0,narratives,22,264
45588,17Networks_RH_DefaultC_PHC_1,bronx,sub-308,TPHATE_DiffOp_IDE,1.0,narratives,22,264
45589,17Networks_RH_DefaultC_PHC_2,bronx,sub-308,TPHATE_DiffOp_IDE,2.0,narratives,22,264
45590,17Networks_RH_TempPar_1,bronx,sub-308,TPHATE_DiffOp_IDE,3.0,narratives,22,264
45591,17Networks_RH_TempPar_2,bronx,sub-308,TPHATE_DiffOp_IDE,8.0,narratives,22,264
45592,17Networks_RH_TempPar_3,bronx,sub-308,TPHATE_DiffOp_IDE,4.0,narratives,22,264
45593,17Networks_RH_TempPar_4,bronx,sub-308,TPHATE_DiffOp_IDE,5.0,narratives,22,264
45594,17Networks_RH_TempPar_5,bronx,sub-308,TPHATE_DiffOp_IDE,7.0,narratives,22,264
45595,17Networks_RH_TempPar_6,bronx,sub-308,TPHATE_DiffOp_IDE,9.0,narratives,22,264
45596,17Networks_RH_TempPar_7,bronx,sub-308,TPHATE_DiffOp_IDE,6.0,narratives,22,264
45597,17Networks_RH_TempPar_8,bronx,sub-308,TPHATE_DiffOp_IDE,8.0,narratives,22,264
45598,17Networks_RH_TempPar_9,bronx,sub-308,TPHATE_DiffOp_IDE,9.0,narratives,22,264
45599,17Networks_RH_TempPar_10,bronx,sub-308,TPHATE_DiffOp_IDE,7.0,narratives,22,264
45600,17Networks_LH_VisCent_ExStr_1,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45601,17Networks_LH_VisCent_ExStr_2,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45602,17Networks_LH_VisCent_ExStr_3,bronx,sub-310,TPHATE_DiffOp_IDE,5.0,narratives,28,336
45603,17Networks_LH_VisCent_ExStr_4,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45604,17Networks_LH_VisCent_ExStr_5,bronx,sub-310,TPHATE_DiffOp_IDE,7.0,narratives,28,336
45605,17Networks_LH_VisCent_ExStr_6,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45606,17Networks_LH_VisCent_Striate_1,bronx,sub-310,TPHATE_DiffOp_IDE,5.0,narratives,28,336
45607,17Networks_LH_VisCent_ExStr_7,bronx,sub-310,TPHATE_DiffOp_IDE,5.0,narratives,28,336
45608,17Networks_LH_VisCent_ExStr_8,bronx,sub-310,TPHATE_DiffOp_IDE,7.0,narratives,28,336
45609,17Networks_LH_VisCent_ExStr_9,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45610,17Networks_LH_VisCent_ExStr_10,bronx,sub-310,TPHATE_DiffOp_IDE,13.0,narratives,28,336
45611,17Networks_LH_VisCent_ExStr_11,bronx,sub-310,TPHATE_DiffOp_IDE,8.0,narratives,28,336
45612,17Networks_LH_VisPeri_ExStrInf_1,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45613,17Networks_LH_VisPeri_ExStrInf_2,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45614,17Networks_LH_VisPeri_ExStrInf_3,bronx,sub-310,TPHATE_DiffOp_IDE,4.0,narratives,28,336
45615,17Networks_LH_VisPeri_ExStrInf_4,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45616,17Networks_LH_VisPeri_ExStrInf_5,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45617,17Networks_LH_VisPeri_StriCal_1,bronx,sub-310,TPHATE_DiffOp_IDE,9.0,narratives,28,336
45618,17Networks_LH_VisPeri_StriCal_2,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45619,17Networks_LH_VisPeri_ExStrSup_1,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45620,17Networks_LH_VisPeri_ExStrSup_2,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45621,17Networks_LH_VisPeri_ExStrSup_3,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45622,17Networks_LH_VisPeri_ExStrSup_4,bronx,sub-310,TPHATE_DiffOp_IDE,9.0,narratives,28,336
45623,17Networks_LH_VisPeri_ExStrSup_5,bronx,sub-310,TPHATE_DiffOp_IDE,5.0,narratives,28,336
45624,17Networks_LH_SomMotA_1,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45625,17Networks_LH_SomMotA_2,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45626,17Networks_LH_SomMotA_3,bronx,sub-310,TPHATE_DiffOp_IDE,7.0,narratives,28,336
45627,17Networks_LH_SomMotA_4,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45628,17Networks_LH_SomMotA_5,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45629,17Networks_LH_SomMotA_6,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45630,17Networks_LH_SomMotA_7,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45631,17Networks_LH_SomMotA_8,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45632,17Networks_LH_SomMotA_9,bronx,sub-310,TPHATE_DiffOp_IDE,5.0,narratives,28,336
45633,17Networks_LH_SomMotA_10,bronx,sub-310,TPHATE_DiffOp_IDE,5.0,narratives,28,336
45634,17Networks_LH_SomMotA_11,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45635,17Networks_LH_SomMotA_12,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45636,17Networks_LH_SomMotA_13,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45637,17Networks_LH_SomMotA_14,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45638,17Networks_LH_SomMotA_15,bronx,sub-310,TPHATE_DiffOp_IDE,5.0,narratives,28,336
45639,17Networks_LH_SomMotA_16,bronx,sub-310,TPHATE_DiffOp_IDE,4.0,narratives,28,336
45640,17Networks_LH_SomMotA_17,bronx,sub-310,TPHATE_DiffOp_IDE,4.0,narratives,28,336
45641,17Networks_LH_SomMotA_18,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45642,17Networks_LH_SomMotA_19,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45643,17Networks_LH_SomMotB_Aud_1,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45644,17Networks_LH_SomMotB_Aud_2,bronx,sub-310,TPHATE_DiffOp_IDE,4.0,narratives,28,336
45645,17Networks_LH_SomMotB_Ins_1,bronx,sub-310,TPHATE_DiffOp_IDE,1.0,narratives,28,336
45646,17Networks_LH_SomMotB_S2_1,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45647,17Networks_LH_SomMotB_S2_2,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45648,17Networks_LH_SomMotB_Aud_3,bronx,sub-310,TPHATE_DiffOp_IDE,5.0,narratives,28,336
45649,17Networks_LH_SomMotB_Aud_4,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45650,17Networks_LH_SomMotB_S2_3,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45651,17Networks_LH_SomMotB_S2_4,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45652,17Networks_LH_SomMotB_S2_5,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45653,17Networks_LH_SomMotB_S2_6,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45654,17Networks_LH_SomMotB_Cent_1,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45655,17Networks_LH_SomMotB_Cent_2,bronx,sub-310,TPHATE_DiffOp_IDE,5.0,narratives,28,336
45656,17Networks_LH_SomMotB_Cent_3,bronx,sub-310,TPHATE_DiffOp_IDE,4.0,narratives,28,336
45657,17Networks_LH_SomMotB_Cent_4,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45658,17Networks_LH_SomMotB_Cent_5,bronx,sub-310,TPHATE_DiffOp_IDE,5.0,narratives,28,336
45659,17Networks_LH_DorsAttnA_TempOcc_1,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45660,17Networks_LH_DorsAttnA_TempOcc_2,bronx,sub-310,TPHATE_DiffOp_IDE,1.0,narratives,28,336
45661,17Networks_LH_DorsAttnA_TempOcc_3,bronx,sub-310,TPHATE_DiffOp_IDE,4.0,narratives,28,336
45662,17Networks_LH_DorsAttnA_TempOcc_4,bronx,sub-310,TPHATE_DiffOp_IDE,5.0,narratives,28,336
45663,17Networks_LH_DorsAttnA_ParOcc_1,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45664,17Networks_LH_DorsAttnA_ParOcc_2,bronx,sub-310,TPHATE_DiffOp_IDE,10.0,narratives,28,336
45665,17Networks_LH_DorsAttnA_SPL_1,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45666,17Networks_LH_DorsAttnA_SPL_2,bronx,sub-310,TPHATE_DiffOp_IDE,13.0,narratives,28,336
45667,17Networks_LH_DorsAttnA_SPL_3,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45668,17Networks_LH_DorsAttnA_SPL_4,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45669,17Networks_LH_DorsAttnA_SPL_5,bronx,sub-310,TPHATE_DiffOp_IDE,9.0,narratives,28,336
45670,17Networks_LH_DorsAttnA_SPL_6,bronx,sub-310,TPHATE_DiffOp_IDE,11.0,narratives,28,336
45671,17Networks_LH_DorsAttnA_SPL_7,bronx,sub-310,TPHATE_DiffOp_IDE,10.0,narratives,28,336
45672,17Networks_LH_DorsAttnB_PostC_1,bronx,sub-310,TPHATE_DiffOp_IDE,7.0,narratives,28,336
45673,17Networks_LH_DorsAttnB_PostC_2,bronx,sub-310,TPHATE_DiffOp_IDE,5.0,narratives,28,336
45674,17Networks_LH_DorsAttnB_PostC_3,bronx,sub-310,TPHATE_DiffOp_IDE,9.0,narratives,28,336
45675,17Networks_LH_DorsAttnB_PostC_4,bronx,sub-310,TPHATE_DiffOp_IDE,5.0,narratives,28,336
45676,17Networks_LH_DorsAttnB_PostC_5,bronx,sub-310,TPHATE_DiffOp_IDE,4.0,narratives,28,336
45677,17Networks_LH_DorsAttnB_PostC_6,bronx,sub-310,TPHATE_DiffOp_IDE,4.0,narratives,28,336
45678,17Networks_LH_DorsAttnB_PostC_7,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45679,17Networks_LH_DorsAttnB_PostC_8,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45680,17Networks_LH_DorsAttnB_PostC_9,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45681,17Networks_LH_DorsAttnB_FEF_1,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45682,17Networks_LH_DorsAttnB_FEF_2,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45683,17Networks_LH_DorsAttnB_FEF_3,bronx,sub-310,TPHATE_DiffOp_IDE,4.0,narratives,28,336
45684,17Networks_LH_DorsAttnB_PrCv_1,bronx,sub-310,TPHATE_DiffOp_IDE,7.0,narratives,28,336
45685,17Networks_LH_SalVentAttnA_ParOper_1,bronx,sub-310,TPHATE_DiffOp_IDE,5.0,narratives,28,336
45686,17Networks_LH_SalVentAttnA_ParOper_2,bronx,sub-310,TPHATE_DiffOp_IDE,7.0,narratives,28,336
45687,17Networks_LH_SalVentAttnA_ParOper_3,bronx,sub-310,TPHATE_DiffOp_IDE,7.0,narratives,28,336
45688,17Networks_LH_SalVentAttnA_Ins_1,bronx,sub-310,TPHATE_DiffOp_IDE,1.0,narratives,28,336
45689,17Networks_LH_SalVentAttnA_Ins_2,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45690,17Networks_LH_SalVentAttnA_Ins_3,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45691,17Networks_LH_SalVentAttnA_Ins_4,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45692,17Networks_LH_SalVentAttnA_FrOper_1,bronx,sub-310,TPHATE_DiffOp_IDE,5.0,narratives,28,336
45693,17Networks_LH_SalVentAttnA_FrOper_2,bronx,sub-310,TPHATE_DiffOp_IDE,9.0,narratives,28,336
45694,17Networks_LH_SalVentAttnA_ParMed_1,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45695,17Networks_LH_SalVentAttnA_ParMed_2,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45696,17Networks_LH_SalVentAttnA_ParMed_3,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45697,17Networks_LH_SalVentAttnA_FrMed_1,bronx,sub-310,TPHATE_DiffOp_IDE,1.0,narratives,28,336
45698,17Networks_LH_SalVentAttnA_FrMed_2,bronx,sub-310,TPHATE_DiffOp_IDE,4.0,narratives,28,336
45699,17Networks_LH_SalVentAttnA_FrMed_3,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45700,17Networks_LH_SalVentAttnB_PFCl_1,bronx,sub-310,TPHATE_DiffOp_IDE,9.0,narratives,28,336
45701,17Networks_LH_SalVentAttnB_PFCl_2,bronx,sub-310,TPHATE_DiffOp_IDE,7.0,narratives,28,336
45702,17Networks_LH_SalVentAttnB_PFCl_3,bronx,sub-310,TPHATE_DiffOp_IDE,7.0,narratives,28,336
45703,17Networks_LH_SalVentAttnB_Ins_1,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45704,17Networks_LH_SalVentAttnB_Ins_2,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45705,17Networks_LH_SalVentAttnB_Ins_3,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45706,17Networks_LH_SalVentAttnB_OFC_1,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45707,17Networks_LH_SalVentAttnB_PFCmp_1,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45708,17Networks_LH_LimbicB_OFC_1,bronx,sub-310,TPHATE_DiffOp_IDE,1.0,narratives,28,336
45709,17Networks_LH_LimbicB_OFC_2,bronx,sub-310,TPHATE_DiffOp_IDE,1.0,narratives,28,336
45710,17Networks_LH_LimbicB_OFC_3,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45711,17Networks_LH_LimbicB_OFC_4,bronx,sub-310,TPHATE_DiffOp_IDE,1.0,narratives,28,336
45712,17Networks_LH_LimbicB_OFC_5,bronx,sub-310,TPHATE_DiffOp_IDE,9.0,narratives,28,336
45713,17Networks_LH_LimbicA_TempPole_1,bronx,sub-310,TPHATE_DiffOp_IDE,1.0,narratives,28,336
45714,17Networks_LH_LimbicA_TempPole_2,bronx,sub-310,TPHATE_DiffOp_IDE,1.0,narratives,28,336
45715,17Networks_LH_LimbicA_TempPole_3,bronx,sub-310,TPHATE_DiffOp_IDE,1.0,narratives,28,336
45716,17Networks_LH_LimbicA_TempPole_4,bronx,sub-310,TPHATE_DiffOp_IDE,1.0,narratives,28,336
45717,17Networks_LH_LimbicA_TempPole_5,bronx,sub-310,TPHATE_DiffOp_IDE,1.0,narratives,28,336
45718,17Networks_LH_LimbicA_TempPole_6,bronx,sub-310,TPHATE_DiffOp_IDE,1.0,narratives,28,336
45719,17Networks_LH_LimbicA_TempPole_7,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45720,17Networks_LH_ContA_Temp_1,bronx,sub-310,TPHATE_DiffOp_IDE,9.0,narratives,28,336
45721,17Networks_LH_ContA_IPS_1,bronx,sub-310,TPHATE_DiffOp_IDE,14.0,narratives,28,336
45722,17Networks_LH_ContA_IPS_2,bronx,sub-310,TPHATE_DiffOp_IDE,15.0,narratives,28,336
45723,17Networks_LH_ContA_IPS_3,bronx,sub-310,TPHATE_DiffOp_IDE,11.0,narratives,28,336
45724,17Networks_LH_ContA_IPS_4,bronx,sub-310,TPHATE_DiffOp_IDE,12.0,narratives,28,336
45725,17Networks_LH_ContA_IPS_5,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45726,17Networks_LH_ContA_PFCd_1,bronx,sub-310,TPHATE_DiffOp_IDE,8.0,narratives,28,336
45727,17Networks_LH_ContA_PFClv_1,bronx,sub-310,TPHATE_DiffOp_IDE,12.0,narratives,28,336
45728,17Networks_LH_ContA_PFClv_2,bronx,sub-310,TPHATE_DiffOp_IDE,9.0,narratives,28,336
45729,17Networks_LH_ContA_PFCl_1,bronx,sub-310,TPHATE_DiffOp_IDE,8.0,narratives,28,336
45730,17Networks_LH_ContA_PFCl_2,bronx,sub-310,TPHATE_DiffOp_IDE,14.0,narratives,28,336
45731,17Networks_LH_ContA_PFCl_3,bronx,sub-310,TPHATE_DiffOp_IDE,4.0,narratives,28,336
45732,17Networks_LH_ContA_Cingm_1,bronx,sub-310,TPHATE_DiffOp_IDE,1.0,narratives,28,336
45733,17Networks_LH_ContB_Temp_1,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45734,17Networks_LH_ContB_Temp_2,bronx,sub-310,TPHATE_DiffOp_IDE,4.0,narratives,28,336
45735,17Networks_LH_ContB_IPL_1,bronx,sub-310,TPHATE_DiffOp_IDE,13.0,narratives,28,336
45736,17Networks_LH_ContB_IPL_2,bronx,sub-310,TPHATE_DiffOp_IDE,15.0,narratives,28,336
45737,17Networks_LH_ContB_IPL_3,bronx,sub-310,TPHATE_DiffOp_IDE,9.0,narratives,28,336
45738,17Networks_LH_ContB_PFCd_1,bronx,sub-310,TPHATE_DiffOp_IDE,7.0,narratives,28,336
45739,17Networks_LH_ContB_PFClv_1,bronx,sub-310,TPHATE_DiffOp_IDE,7.0,narratives,28,336
45740,17Networks_LH_ContB_PFClv_2,bronx,sub-310,TPHATE_DiffOp_IDE,7.0,narratives,28,336
45741,17Networks_LH_ContB_PFClv_3,bronx,sub-310,TPHATE_DiffOp_IDE,8.0,narratives,28,336
45742,17Networks_LH_ContB_PFCmp_1,bronx,sub-310,TPHATE_DiffOp_IDE,11.0,narratives,28,336
45743,17Networks_LH_ContC_pCun_1,bronx,sub-310,TPHATE_DiffOp_IDE,10.0,narratives,28,336
45744,17Networks_LH_ContC_pCun_2,bronx,sub-310,TPHATE_DiffOp_IDE,13.0,narratives,28,336
45745,17Networks_LH_ContC_pCun_3,bronx,sub-310,TPHATE_DiffOp_IDE,14.0,narratives,28,336
45746,17Networks_LH_ContC_Cingp_1,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45747,17Networks_LH_ContC_Cingp_2,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45748,17Networks_LH_DefaultA_IPL_1,bronx,sub-310,TPHATE_DiffOp_IDE,8.0,narratives,28,336
45749,17Networks_LH_DefaultA_IPL_2,bronx,sub-310,TPHATE_DiffOp_IDE,22.0,narratives,28,336
45750,17Networks_LH_DefaultA_PFCd_1,bronx,sub-310,TPHATE_DiffOp_IDE,8.0,narratives,28,336
45751,17Networks_LH_DefaultA_PFCd_2,bronx,sub-310,TPHATE_DiffOp_IDE,7.0,narratives,28,336
45752,17Networks_LH_DefaultA_PFCd_3,bronx,sub-310,TPHATE_DiffOp_IDE,8.0,narratives,28,336
45753,17Networks_LH_DefaultA_pCunPCC_1,bronx,sub-310,TPHATE_DiffOp_IDE,5.0,narratives,28,336
45754,17Networks_LH_DefaultA_pCunPCC_2,bronx,sub-310,TPHATE_DiffOp_IDE,11.0,narratives,28,336
45755,17Networks_LH_DefaultA_pCunPCC_3,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45756,17Networks_LH_DefaultA_pCunPCC_4,bronx,sub-310,TPHATE_DiffOp_IDE,6.0,narratives,28,336
45757,17Networks_LH_DefaultA_pCunPCC_5,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45758,17Networks_LH_DefaultA_pCunPCC_6,bronx,sub-310,TPHATE_DiffOp_IDE,13.0,narratives,28,336
45759,17Networks_LH_DefaultA_pCunPCC_7,bronx,sub-310,TPHATE_DiffOp_IDE,10.0,narratives,28,336
45760,17Networks_LH_DefaultA_PFCm_1,bronx,sub-310,TPHATE_DiffOp_IDE,7.0,narratives,28,336
45761,17Networks_LH_DefaultA_PFCm_2,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45762,17Networks_LH_DefaultA_PFCm_3,bronx,sub-310,TPHATE_DiffOp_IDE,7.0,narratives,28,336
45763,17Networks_LH_DefaultA_PFCm_4,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45764,17Networks_LH_DefaultA_PFCm_5,bronx,sub-310,TPHATE_DiffOp_IDE,11.0,narratives,28,336
45765,17Networks_LH_DefaultA_PFCm_6,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45766,17Networks_LH_DefaultB_Temp_1,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45767,17Networks_LH_DefaultB_Temp_2,bronx,sub-310,TPHATE_DiffOp_IDE,2.0,narratives,28,336
45768,17Networks_LH_DefaultB_Temp_3,bronx,sub-310,TPHATE_DiffOp_IDE,3.0,narratives,28,336
45769,17Networks_LH_DefaultB_Temp_4,bronx,sub-310,TPHATE_DiffOp_IDE,4.0,narratives,28,336
