subject,rho,pval,zscore,task,dataset,age,age_months,movie_FD,Age,AgeGroup1,sex,Unnamed: 0,session
sub-pixar118,0.1913305030555963,0.0009990009990009,3.9745958229991327,partlycloudy,partlycloudy,,126.0,0.1386017620611337,10.5,U13,F,,
sub-pixar119,0.1484501694614968,0.0049950049950049,3.001717982634709,partlycloudy,partlycloudy,,103.44,0.2787080277358083,8.62,U13,F,,
sub-pixar120,0.1973189145675533,0.0009990009990009,3.9463117838355006,partlycloudy,partlycloudy,,137.76,0.2580637813586824,11.48,U13,F,,
sub-pixar121,0.2033862256530626,0.0009990009990009,3.966605161058402,partlycloudy,partlycloudy,,105.12,0.511720081549102,8.76,U13,F,,
sub-pixar122,0.1594197478757597,0.0029970029970029,3.227074876001057,partlycloudy,partlycloudy,,86.52,0.3934511584371257,7.21,U082,M,,
sub-pixar123,0.4203730568353965,0.0009990009990009,8.38956350406185,partlycloudy,partlycloudy,,324.71999999999997,0.1599890496131735,27.06,Adult,F,,
sub-pixar124,0.2247507179485051,0.0009990009990009,4.402447535068792,partlycloudy,partlycloudy,,401.28,0.5319873302455087,33.44,Adult,M,,
sub-pixar125,0.4588353618300063,0.0009990009990009,8.880594887105747,partlycloudy,partlycloudy,,372.0,0.1492029157317365,31.0,Adult,M,,
sub-pixar126,0.4272315024074724,0.0009990009990009,8.30297312199353,partlycloudy,partlycloudy,,228.0,0.1909089957862274,19.0,Adult,F,,
sub-pixar127,0.4098492292158073,0.0009990009990009,8.295911905976098,partlycloudy,partlycloudy,,276.0,0.1974318295227544,23.0,Adult,F,,
sub-pixar128,0.5374165764279406,0.0009990009990009,10.639810637537863,partlycloudy,partlycloudy,,324.0,0.1343125565245508,27.0,Adult,M,,
sub-pixar129,0.397519330973836,0.0009990009990009,7.888653677894508,partlycloudy,partlycloudy,,276.0,0.079253182065988,23.0,Adult,F,,
sub-pixar130,0.4426766549474956,0.0009990009990009,9.005201925594008,partlycloudy,partlycloudy,,252.0,0.2354329564814372,21.0,Adult,F,,
sub-pixar131,0.3470394933148381,0.0009990009990009,6.961704863245538,partlycloudy,partlycloudy,,468.0,0.2639674442185628,39.0,Adult,M,,
sub-pixar132,0.2296860066266682,0.0009990009990009,4.67504853329132,partlycloudy,partlycloudy,,264.0,0.1532327413544909,22.0,Adult,F,,
sub-pixar133,0.4286586530022164,0.0009990009990009,8.425382343800283,partlycloudy,partlycloudy,,252.0,0.2646225859844311,21.0,Adult,M,,
sub-pixar134,0.4391711957608619,0.0009990009990009,8.309019148442196,partlycloudy,partlycloudy,,300.0,0.2059275957215567,25.0,Adult,M,,
sub-pixar135,0.5062349398530244,0.0009990009990009,10.108939023734116,partlycloudy,partlycloudy,,252.0,0.0986430154365269,21.0,Adult,F,,
sub-pixar136,0.3871279487590779,0.0009990009990009,7.594369627520156,partlycloudy,partlycloudy,,300.0,0.279840499341916,25.0,Adult,F,,
sub-pixar137,0.1606772113018038,0.0009990009990009,3.146032013234626,partlycloudy,partlycloudy,,408.0,0.1968125484968862,34.0,Adult,F,,
sub-pixar138,0.507964671499168,0.0009990009990009,9.78499664273506,partlycloudy,partlycloudy,,336.0,0.1354850833326946,28.0,Adult,F,,
sub-pixar139,0.4554665719739898,0.0009990009990009,9.408995397903642,partlycloudy,partlycloudy,,216.0,0.1140686215414371,18.0,Adult,F,,
sub-pixar140,0.3220208608831385,0.0009990009990009,6.404930605652024,partlycloudy,partlycloudy,,228.0,0.1478480896407185,19.0,Adult,M,,
sub-pixar141,0.0470032723227164,0.3536463536463536,0.9824348304850612,partlycloudy,partlycloudy,,264.0,0.1087278338059879,22.0,Adult,F,,
sub-pixar142,0.2382333182989568,0.0009990009990009,4.6875500182555,partlycloudy,partlycloudy,,396.0,0.2433834186632686,33.0,Adult,F,,
sub-pixar143,0.3903568253012199,0.0009990009990009,7.8574540866275555,partlycloudy,partlycloudy,,264.0,0.1193749745243113,22.0,Adult,F,,
sub-pixar144,0.2508076763192111,0.0009990009990009,5.07994060061879,partlycloudy,partlycloudy,,240.0,0.3212367616670657,20.0,Adult,F,,
sub-pixar145,0.327158280054193,0.0009990009990009,6.665973252497233,partlycloudy,partlycloudy,,264.0,0.1004581209826347,22.0,Adult,F,,
sub-pixar146,0.548695275862576,0.0009990009990009,10.543008910288917,partlycloudy,partlycloudy,,216.0,0.1222471548538921,18.0,Adult,M,,
sub-pixar147,0.494435964766134,0.0009990009990009,9.753536231199254,partlycloudy,partlycloudy,,252.0,0.0992948739880239,21.0,Adult,M,,
sub-pixar148,0.3122455048530383,0.0009990009990009,6.052133495618449,partlycloudy,partlycloudy,,372.0,0.17337546991497,31.0,Adult,M,,
sub-pixar149,0.2413923884772891,0.0009990009990009,4.805166630987155,partlycloudy,partlycloudy,,288.0,0.3594718188359282,24.0,Adult,F,,
sub-pixar150,0.4174713094565144,0.0009990009990009,8.133051912810185,partlycloudy,partlycloudy,,228.0,0.2332138915718562,19.0,Adult,F,,
sub-pixar151,0.4232923299350061,0.0009990009990009,8.364425186840464,partlycloudy,partlycloudy,,276.0,0.1682969376185629,23.0,Adult,F,,
sub-pixar152,0.3025041890012391,0.0009990009990009,6.174886821548499,partlycloudy,partlycloudy,,252.0,0.0641341456651915,21.0,Adult,F,,
sub-pixar153,0.4041649625352215,0.0009990009990009,7.881089123973193,partlycloudy,partlycloudy,,360.0,0.1891319055232334,30.0,Adult,M,,
sub-pixar154,0.4404452395929859,0.0009990009990009,8.873078141689508,partlycloudy,partlycloudy,,348.0,0.1508669644167664,29.0,Adult,M,,
sub-pixar155,0.4756005070628397,0.0009990009990009,9.594448137852394,partlycloudy,partlycloudy,,312.0,0.2183951872347304,26.0,Adult,M,,
sub-NDARAA948VFH,0.3368440038339587,0.0009990009990009,6.70208962914378,movieTP,hbn,,95.79192,0.1005597895582329,7.98266,U08,Female,0.0,HBNsiteRU
sub-NDARAB458VK9,0.2810593241950801,0.0009990009990009,5.611607308514899,movieTP,hbn,,154.03422,0.1527086199317268,12.836185,U13,Male,1.0,HBNsiteCBIC
sub-NDARAB977GFB,0.4165682746534536,0.0009990009990009,8.660895854193823,movieTP,hbn,,101.467488,0.1888237930481927,8.455624,U09,Other,2.0,HBNsiteCBIC
sub-NDARAC331VEH,0.5477003969434919,0.0009990009990009,10.974880020303676,movieTP,hbn,,170.00821200000001,0.0934933918674698,14.167351,U15,Male,3.0,HBNsiteCBIC
sub-NDARAC350BZ0,0.2857895963146101,0.0009990009990009,5.708611341561913,movieTP,hbn,,155.052696,0.2363012648346987,12.921058,U13,Male,4.0,HBNsiteCBIC
sub-NDARAC495TJ2,0.6316083772420364,0.0009990009990009,12.781872137000487,movieTP,hbn,,193.886376,0.1490888852738955,16.157198,U17,Female,5.0,HBNsiteRU
sub-NDARAC853CR6,0.3412835546884987,0.0009990009990009,7.14521649046324,movieTP,hbn,,110.279256,0.1604658412987951,9.189938,U10,Male,6.0,HBNsiteCUNY
sub-NDARAE877NER,0.2407277161473932,0.0009990009990009,4.741275737616076,movieTP,hbn,,136.09581599999999,0.1300990793975903,11.341318,U12,Female,7.0,HBNsiteCBIC
sub-NDARAF535XK6,0.2699334467027722,0.0009990009990009,5.400415576447729,movieTP,hbn,,157.45790399999998,0.2631231609999999,13.121492,U14,Female,8.0,HBNsiteCBIC
sub-NDARAG115LZP,0.4900972500249328,0.0009990009990009,10.157623742013858,movieTP,hbn,,170.00821200000001,0.1233038047951807,14.167351,U15,Female,9.0,HBNsiteCBIC
sub-NDARAG340ERT,0.4305368769483977,0.0009990009990009,9.308899752837974,movieTP,hbn,,128.710464,0.0985705841500401,10.725872,U11,Male,10.0,HBNsiteRU
sub-NDARAH503YG1,0.413695099373034,0.0009990009990009,8.23542336251222,movieTP,hbn,,84.16016400000001,0.2248807239375983,7.013347,U08,Male,11.0,HBNsiteRU
sub-NDARAH948UF0,0.251295629835434,0.0009990009990009,5.03013822136555,movieTP,hbn,,138.986988,0.5087256934136546,11.582249,U12,Male,12.0,HBNsiteRU
sub-NDARAK738BGC,0.5339771895529107,0.0009990009990009,10.654215030199447,movieTP,hbn,,211.23886799999997,0.0968285969329116,17.603239,U22,Female,13.0,HBNsiteRU
sub-NDARAL828WXM,0.1979796781574464,0.0009990009990009,3.842387008914783,movieTP,hbn,,182.26282799999998,0.2274597619999021,15.188569,U16,Male,14.0,HBNsiteCBIC
sub-NDARAL897CYV,0.5051136282959633,0.0009990009990009,10.074676035702536,movieTP,hbn,,155.87404800000002,0.3389131186667469,12.989504,U13,Male,15.0,HBNsiteCUNY
sub-NDARAM357BUA,0.3647524880478563,0.0009990009990009,7.563047075269456,movieTP,hbn,,98.581788,0.3444094762610442,8.215149,U09,Male,16.0,HBNsiteCUNY
sub-NDARAP049KXJ,0.3826729229216224,0.0009990009990009,7.79427074393055,movieTP,hbn,,110.10676799999999,0.1835203139633333,9.175564,U10,Female,17.0,HBNsiteCBIC
sub-NDARAP176AD1,0.4111838206388491,0.0009990009990009,7.973010612542737,movieTP,hbn,,110.37781199999999,0.1016615278748594,9.198151,U10,Male,18.0,HBNsiteRU
sub-NDARAP457WB5,0.4437584450507185,0.0009990009990009,8.864895110072208,movieTP,hbn,,219.94660799999997,0.0849171067269075,18.328884,U22,Other,19.0,HBNsiteCBIC
sub-NDARAT358XM9,0.5725455317340744,0.0009990009990009,11.858204774053508,movieTP,hbn,,109.71251999999998,0.1862299563099948,9.14271,U10,Male,20.0,HBNsiteRU
sub-NDARAT581NDH,0.2583472786700493,0.0009990009990009,5.149588096888571,movieTP,hbn,,230.49280799999997,0.1818331038658634,19.207734,U22,Female,21.0,HBNsiteRU
sub-NDARAT680GJA,0.3621718922268521,0.0009990009990009,7.110057310622207,movieTP,hbn,,118.36138799999999,0.2082601055726907,9.863449,U10,Male,22.0,HBNsiteCBIC
sub-NDARAT709MMX,0.5146377864279486,0.0009990009990009,10.037469267042972,movieTP,hbn,,162.083496,0.1121282397839357,13.506958,U14,Male,23.0,HBNsiteRU
sub-NDARAT982JTU,0.0750685671924142,0.1158841158841158,1.4621767697562558,movieTP,hbn,,98.09034,0.2496474736104417,8.174195,U09,Male,24.0,HBNsiteCBIC
sub-NDARAU530GLJ,0.4477418178619451,0.0009990009990009,8.997282201479635,movieTP,hbn,,117.00752399999999,0.1023044290565302,9.750627,U10,Male,25.0,HBNsiteCBIC
sub-NDARAV554TP2,-0.0484080862784992,0.3316683316683316,-1.0195058033548847,movieTP,hbn,,203.54551200000003,0.1554584935823292,16.962126,U17,Male,26.0,HBNsiteRU
sub-NDARAW179AYF,0.3331328751666027,0.0009990009990009,6.717138123927465,movieTP,hbn,,141.26214000000002,0.2329662795180722,11.771845,U12,Male,27.0,HBNsiteRU
sub-NDARAW216PM7,0.2011532572123999,0.0009990009990009,4.00693513119729,movieTP,hbn,,118.84598399999999,0.1944888816345381,9.903832,U10,Male,28.0,HBNsiteCBIC
sub-NDARAX272ZJL,0.5243627165599741,0.0009990009990009,10.521915222179029,movieTP,hbn,,151.04448,0.1522133468858232,12.58704,U13,Male,29.0,HBNsiteRU
sub-NDARAX277ATU,0.2143382874266016,0.0009990009990009,4.193746750847591,movieTP,hbn,,198.558516,0.2206863996666666,16.546543,U17,Male,30.0,HBNsiteCBIC
sub-NDARAY665GWN,0.3624016074195696,0.0009990009990009,7.674933716536064,movieTP,hbn,,127.453788,0.5325581771485944,10.621149,U11,Female,31.0,HBNsiteCUNY
sub-NDARBF042LDM,0.4187161052890439,0.0009990009990009,8.375770571064873,movieTP,hbn,,121.310052,0.1887167592043373,10.109171,U11,Female,32.0,HBNsiteCUNY
sub-NDARBF176LPM,0.3101857311819928,0.0009990009990009,6.224941169863818,movieTP,hbn,,130.780284,0.1853270304016064,10.898357,U11,Male,33.0,HBNsiteRU
sub-NDARBF183RFB,0.3998724009979529,0.0009990009990009,8.0408822927614,movieTP,hbn,,87.340176,0.2103840412770481,7.278348,U08,Female,34.0,HBNsiteCBIC
sub-NDARBF851NH6,0.3545116487710772,0.0009990009990009,7.2819634923652,movieTP,hbn,,226.744692,0.1535212802811244,18.895391,U22,Male,35.0,HBNsiteCBIC
sub-NDARBH019KPD,0.0916262788187687,0.0709290709290709,1.8810022819437195,movieTP,hbn,,102.26145600000001,0.2750598084658634,8.521788,U09,Other,36.0,HBNsiteCBIC
sub-NDARBH512BHA,0.3403768291352176,0.0009990009990009,6.517507162771835,movieTP,hbn,,116.81724,0.3479031472690763,9.73477,U10,Male,37.0,HBNsiteCBIC
sub-NDARBK106KRH,0.2576413973904407,0.0009990009990009,5.326656849068871,movieTP,hbn,,116.29158000000001,0.2592481399297188,9.690965,U10,Male,38.0,HBNsiteCBIC
sub-NDARBN365EV3,0.1983976226651394,0.0009990009990009,3.915755603835407,movieTP,hbn,,159.749484,0.134709561143775,13.312457,U14,Male,39.0,HBNsiteCBIC
sub-NDARBN620TT7,0.2838227418133747,0.0009990009990009,5.83178505388612,movieTP,hbn,,182.78164800000002,0.1738361298473895,15.231804,U16,Female,40.0,HBNsiteCBIC
sub-NDARBP527JWC,0.2857235569907531,0.0009990009990009,5.629201279437856,movieTP,hbn,,170.559888,0.3788898697630522,14.213324,U15,Male,41.0,HBNsiteCBIC
sub-NDARBP770MUM,0.4137186259545504,0.0009990009990009,8.161045471574944,movieTP,hbn,,75.22381200000001,0.1671956613975903,6.268651,U08,Male,42.0,HBNsiteCBIC
sub-NDARBR740NKV,0.555377480782971,0.0009990009990009,11.156847663327504,movieTP,hbn,,195.10746,0.1555324264831325,16.258955,U17,Female,43.0,HBNsiteRU
sub-NDARBT607PZL,0.564595160594716,0.0009990009990009,11.36891205918796,movieTP,hbn,,207.724836,0.0866159621084337,17.310403,U22,Male,44.0,HBNsiteRU
sub-NDARBU730PN8,0.3494158619299979,0.0009990009990009,7.221571800609149,movieTP,hbn,,165.007524,0.1085498773851405,13.750627,U14,Female,45.0,HBNsiteRU
sub-NDARBV167RMU,0.4847537261517373,0.0009990009990009,9.836587343042172,movieTP,hbn,,179.041752,0.1757625541518072,14.920146,U15,Male,46.0,HBNsiteCBIC
sub-NDARBX974XDR,0.5766648231278187,0.0009990009990009,11.072189096628218,movieTP,hbn,,153.182748,0.1430112452409638,12.765229,U13,Male,47.0,HBNsiteRU
sub-NDARBZ925PRF,0.2494757518686534,0.0009990009990009,4.764330593939998,movieTP,hbn,,208.14509999999999,0.1003583645863453,17.345425,U22,Female,48.0,HBNsiteCBIC
sub-NDARCA618DGA,0.2772823774408448,0.0009990009990009,5.684420170791828,movieTP,hbn,,84.71868,0.2110802516819277,7.05989,U08,Male,49.0,HBNsiteCBIC
sub-NDARCB305AFY,0.348440807010138,0.0009990009990009,6.721886593224057,movieTP,hbn,,113.166324,0.2445648962381525,9.430527,U10,Female,50.0,HBNsiteCBIC
sub-NDARCC059WTH,0.5308134593471894,0.0009990009990009,9.988915005617612,movieTP,hbn,,131.10198,0.1808901766473011,10.925165,U11,Male,51.0,HBNsiteRU
sub-NDARCC340ER5,0.5215303607211175,0.0009990009990009,10.500517761078036,movieTP,hbn,,149.340168,0.141895648257028,12.445014,U13,Female,52.0,HBNsiteCBIC
sub-NDARCD296XU9,0.1611486019162956,0.0039960039960039,3.177212782503942,movieTP,hbn,,141.089664,0.2038937229293172,11.757472,U12,Male,53.0,HBNsiteCBIC
sub-NDARCD687JUZ,0.2081652240164296,0.0009990009990009,4.241400973338399,movieTP,hbn,,125.556468,0.5482944824098795,10.463039,U11,Male,54.0,HBNsiteCBIC
sub-NDARCF052AE0,0.3095394309667663,0.0009990009990009,6.40657276013461,movieTP,hbn,,141.81108,0.3395402158232931,11.81759,U12,Male,55.0,HBNsiteCBIC
sub-NDARCG159AAP,0.4600443167660584,0.0009990009990009,9.23961892080084,movieTP,hbn,,120.26145600000001,0.1027857202248995,10.021788,U11,Female,56.0,HBNsiteCBIC
sub-NDARCG438NML,0.5006802425019732,0.0009990009990009,9.700233030760032,movieTP,hbn,,193.66323599999998,0.2514389542369477,16.138603,U17,Male,57.0,HBNsiteRU
sub-NDARCG785NND,0.2059404690722795,0.0009990009990009,3.9686947228486233,movieTP,hbn,,114.05749200000001,0.844030397991968,9.504791,U10,Female,58.0,HBNsiteCBIC
sub-NDARCG808HDJ,0.2936521681125435,0.0009990009990009,5.713588945072669,movieTP,hbn,,113.72894399999998,0.2370998204659598,9.477412,U10,Female,59.0,HBNsiteCBIC
sub-NDARCH628LKW,0.1454135013930945,0.0069930069930069,2.925537355037756,movieTP,hbn,,87.274464,0.314254279892771,7.272872,U08,Male,60.0,HBNsiteCBIC
sub-NDARCJ433TCG,0.6662137921371704,0.0009990009990009,13.141025396724872,movieTP,hbn,,202.65844800000002,0.1234823492851405,16.888204,U17,Male,61.0,HBNsiteRU
sub-NDARCK481KRH,0.4677775824340535,0.0009990009990009,9.41451449602408,movieTP,hbn,,163.238868,0.1956117833734939,13.603239,U14,Male,62.0,HBNsiteRU
sub-NDARCK647MU6,0.4769528009423548,0.0009990009990009,9.539039101549994,movieTP,hbn,,138.59274,0.1913407175514056,11.549395,U12,Male,63.0,HBNsiteRU
sub-NDARCL008HLA,0.362520660145485,0.0009990009990009,7.188437931345513,movieTP,hbn,,197.474328,0.2217585582650602,16.456194,U17,Male,64.0,HBNsiteCBIC
sub-NDARCL016NHB,0.5763891974574623,0.0009990009990009,11.029963171866918,movieTP,hbn,,134.130036,0.1018783574763051,11.177503,U12,Female,65.0,HBNsiteRU
sub-NDARCM811CV1,0.3983111557798351,0.0009990009990009,7.624543068081316,movieTP,hbn,,212.095824,0.0707986075100401,17.674652,U22,Male,66.0,HBNsiteCBIC
sub-NDARCM953HKD,0.2173934849866487,0.0009990009990009,4.180565515965979,movieTP,hbn,,112.644756,0.1606588473847389,9.387063,U10,Female,67.0,HBNsiteCBIC
sub-NDARCP642KML,0.2112526429339211,0.0009990009990009,4.25535085697675,movieTP,hbn,,206.76385199999999,0.1928180056385542,17.230321,U22,Male,68.0,HBNsiteCBIC
sub-NDARCR582GKJ,0.2511805663049212,0.0009990009990009,4.994988640516336,movieTP,hbn,,187.388088,0.0785776996317268,15.615674,U16,Female,69.0,HBNsiteCBIC
sub-NDARCR594JN0,0.3338815685709081,0.0009990009990009,6.739257852486045,movieTP,hbn,,142.90348799999998,0.2070172758847389,11.908624,U12,Female,70.0,HBNsiteCBIC
sub-NDARCR743RHQ,0.2018268927868486,0.0009990009990009,4.068365116048724,movieTP,hbn,,161.26214399999998,0.0634982294678714,13.438512,U14,Male,71.0,HBNsiteCBIC
sub-NDARCT420MW1,0.2954347975031036,0.0009990009990009,5.860368043656279,movieTP,hbn,,101.33469600000001,0.1144095338995983,8.444558,U09,Female,72.0,HBNsiteCBIC
sub-NDARCT889DMB,0.3837106606618957,0.0009990009990009,7.566561116567882,movieTP,hbn,,254.11361999999997,0.2166595541807228,21.176135,U22,Female,73.0,HBNsiteCBIC
sub-NDARCU118LMX,0.5667409145567591,0.0009990009990009,11.32818355309098,movieTP,hbn,,110.67350400000001,0.3267917884313253,9.222792,U10,Female,74.0,HBNsiteRU
sub-NDARCU621EBN,0.4048820099697817,0.0009990009990009,8.185079145179909,movieTP,hbn,,172.33538399999998,0.1036845509036144,14.361282,U15,Female,75.0,HBNsiteRU
sub-NDARCU865PBV,0.3648777779035117,0.0009990009990009,6.878697443847558,movieTP,hbn,,130.380552,0.099555908232771,10.865046,U11,Male,76.0,HBNsiteRU
sub-NDARCV154DB9,0.3757095242612108,0.0009990009990009,7.467083989240558,movieTP,hbn,,225.991776,0.2405033603895582,18.832648,U22,Male,77.0,HBNsiteRU
sub-NDARCV440TRV,0.4863420461537971,0.0009990009990009,9.788840765933656,movieTP,hbn,,98.412036,0.24183696313253,8.201003,U09,Other,78.0,HBNsiteRU
sub-NDARCV606ZZ5,0.1903111248534266,0.0009990009990009,3.813218384777071,movieTP,hbn,,161.69472000000002,0.131609114630522,13.47456,U14,Male,79.0,HBNsiteCBIC
sub-NDARCV981XUY,0.4496954714903842,0.0009990009990009,8.952932539293862,movieTP,hbn,,189.352488,0.0834624117988842,15.779374,U16,Male,80.0,HBNsiteRU
sub-NDARCW611MK5,0.4947494112628455,0.0009990009990009,10.036748817140388,movieTP,hbn,,125.129352,0.2748972888248995,10.427446,U11,Male,81.0,HBNsiteRU
sub-NDARCW932EU6,0.2579237961978007,0.0009990009990009,5.121440983204549,movieTP,hbn,,110.14099200000001,0.3861910538016063,9.178416,U10,Male,82.0,HBNsiteCBIC
sub-NDARCX021XWF,0.3173002307571615,0.0009990009990009,6.374468509830109,movieTP,hbn,,154.09855199999998,0.1202324364899598,12.841546,U13,Male,83.0,HBNsiteCBIC
sub-NDARCX462NVA,0.4664956532776433,0.0009990009990009,9.69860734160156,movieTP,hbn,,108.433944,0.2053344529590361,9.036162,U10,Male,84.0,HBNsiteCBIC
sub-NDARCZ947WU5,0.5159415091382212,0.0009990009990009,10.27471920901927,movieTP,hbn,,112.37508,0.4856429144446185,9.36459,U10,Female,85.0,HBNsiteRU
sub-NDARDA472JE3,0.2734918613651844,0.0009990009990009,5.394056899629316,movieTP,hbn,,94.312104,0.251802285875502,7.859342,U08,Male,86.0,HBNsiteRU
sub-NDARDA516MNY,0.4015916305484324,0.0009990009990009,7.734221328766216,movieTP,hbn,,103.96440000000001,0.1802558385539357,8.6637,U09,Female,87.0,HBNsiteCBIC
sub-NDARDA573XGG,0.3481904445782596,0.0009990009990009,7.010007668614064,movieTP,hbn,,184.726896,0.1383935302963855,15.393908,U16,Female,88.0,HBNsiteRU
sub-NDARDA656RBN,0.1203406726064549,0.0169830169830169,2.463205902766024,movieTP,hbn,,84.94181999999999,0.4683478430449397,7.078485,U08,Male,89.0,HBNsiteCBIC
sub-NDARDB161LU6,0.3374844485461221,0.0009990009990009,6.603779394905155,movieTP,hbn,,153.446952,0.2098370495983935,12.787246,U13,Male,90.0,HBNsiteCBIC
sub-NDARDC814WW2,0.1667923188317649,0.0019980019980019,3.312153135162176,movieTP,hbn,,150.722784,0.0941417786835341,12.560232,U13,Female,91.0,HBNsiteCBIC
sub-NDARDC987BMU,0.3560827190894254,0.0009990009990009,6.918965531286744,movieTP,hbn,,216.462696,0.0914128500898795,18.038558,U22,Male,92.0,HBNsiteRU
sub-NDARDD073JKZ,0.1856577240347457,0.0009990009990009,3.837015010201774,movieTP,hbn,,123.479808,0.4864864363855421,10.289984,U11,Male,93.0,HBNsiteCBIC
sub-NDARDD193HUP,0.1897054138697265,0.0019980019980019,3.8569155944766194,movieTP,hbn,,191.691984,0.1336562648303614,15.974332,U16,Male,94.0,HBNsiteCBIC
sub-NDARDD854GF8,0.3078152918715556,0.0009990009990009,6.060449756094768,movieTP,hbn,,95.691984,0.1453381321622088,7.974332,U08,Male,95.0,HBNsiteCBIC
sub-NDARDE319VD1,0.2392735369959709,0.0009990009990009,5.079050919999328,movieTP,hbn,,113.55783600000001,0.4870605907309236,9.463153,U10,Male,96.0,HBNsiteCBIC
sub-NDARDE502TEU,0.442805630299629,0.0009990009990009,9.057566592810296,movieTP,hbn,,121.477068,0.1571762244658634,10.123089,U11,Male,97.0,HBNsiteRU
sub-NDARDE681UEX,0.3417973336299827,0.0009990009990009,6.668385546078534,movieTP,hbn,,137.607108,0.0825151579895581,11.467259,U12,Female,98.0,HBNsiteRU
sub-NDARDE827UF0,0.4818321260513605,0.0009990009990009,9.491007309245518,movieTP,hbn,,205.22107200000002,0.1591164502449799,17.101756,U22,Male,99.0,HBNsiteCBIC
sub-NDARDE877RFH,0.3979307879951514,0.0009990009990009,7.895696981622316,movieTP,hbn,,151.2156,0.1704505947951806,12.6013,U13,Male,100.0,HBNsiteCBIC
sub-NDARDF374LGN,0.3499051464153996,0.0009990009990009,7.180377641945303,movieTP,hbn,,93.720732,0.3466022330522088,7.810061,U08,Male,101.0,HBNsiteCBIC
sub-NDARDG077GPH,0.3589639069569693,0.0009990009990009,6.9613300921806776,movieTP,hbn,,208.243668,0.0846894883582329,17.353639,U22,Male,102.0,HBNsiteRU
sub-NDARDG747ULB,0.3818496418510772,0.0009990009990009,7.52410734242593,movieTP,hbn,,103.04448,0.1082048089730923,8.58704,U09,Male,103.0,HBNsiteRU
sub-NDARDH086ZKK,0.4447602338592098,0.0009990009990009,9.044467646327142,movieTP,hbn,,113.86036800000001,0.2077309077012047,9.488364,U10,Female,104.0,HBNsiteCBIC
sub-NDARDH214UVC,0.2815809229694084,0.0009990009990009,5.366558394531761,movieTP,hbn,,93.293628,0.2956238549879518,7.774469,U08,Male,105.0,HBNsiteRU
sub-NDARDJ204EPU,0.4375516744942813,0.0009990009990009,9.025821923644004,movieTP,hbn,,175.158108,0.1135285329124497,14.596509,U15,Male,106.0,HBNsiteCUNY
sub-NDARDJ970ELG,0.3528016768325317,0.0009990009990009,7.117459061322655,movieTP,hbn,,230.45858400000003,0.184758464766265,19.204882,U22,Male,107.0,HBNsiteRU
sub-NDARDL377ZT7,0.4770969477992879,0.0009990009990009,9.61132780091922,movieTP,hbn,,170.264196,0.1515032724538152,14.188683,U15,Male,108.0,HBNsiteCBIC
sub-NDARDL511UND,0.3672640823504775,0.0009990009990009,7.027596621508319,movieTP,hbn,,122.40246,0.1316464700554216,10.200205,U11,Male,109.0,HBNsiteRU
sub-NDARDM156AVJ,0.2812620328464585,0.0009990009990009,5.4492124728855655,movieTP,hbn,,148.521552,0.0938910371504417,12.376796,U13,Male,110.0,HBNsiteCBIC
sub-NDARDN393BJH,0.1449725420137189,0.0049950049950049,2.944016720438607,movieTP,hbn,,94.90212,0.1786410652690762,7.90851,U08,Female,111.0,HBNsiteCBIC
sub-NDARDN489EXJ,0.1546066972635962,0.0049950049950049,3.089289897676941,movieTP,hbn,,166.75016399999998,0.1520090521726907,13.895847,U14,Male,112.0,HBNsiteRU
sub-NDARDP786HE6,0.2254475872667948,0.0009990009990009,4.367300607058147,movieTP,hbn,,115.59615600000001,0.1634867043809638,9.633013,U10,Male,113.0,HBNsiteRU
sub-NDARDR236FWH,0.4554268086286164,0.0009990009990009,9.204358929618898,movieTP,hbn,,169.41546,0.3334787389196787,14.117955,U15,Male,114.0,HBNsiteRU
sub-NDARDR240WKM,0.5051385987675664,0.0009990009990009,10.08292667704827,movieTP,hbn,,129.860364,0.2568453984710843,10.821697,U11,Female,115.0,HBNsiteCBIC
sub-NDARDR439HY2,0.530459697446185,0.0009990009990009,10.620424690038725,movieTP,hbn,,161.564676,0.1572834462048192,13.463723,U14,Female,116.0,HBNsiteCBIC
sub-NDARDR591AUC,0.3131107357052796,0.0009990009990009,6.569060764496231,movieTP,hbn,,188.767956,0.0865054694016064,15.730663,U16,Male,117.0,HBNsiteRU
sub-NDARDT528ZZJ,0.1714653537926283,0.0009990009990009,3.4763764231583147,movieTP,hbn,,163.50170400000002,0.2031559876144577,13.625142,U14,Male,118.0,HBNsiteRU
sub-NDARDU482DGK,0.133738714560245,0.0049950049950049,2.725498812340313,movieTP,hbn,,126.6078,0.4341816220626506,10.55065,U11,Female,119.0,HBNsiteCBIC
sub-NDARDU602LPX,0.4132628548743133,0.0009990009990009,8.008216217246035,movieTP,hbn,,146.871996,0.216072593429057,12.239333,U13,Male,120.0,HBNsiteCBIC
sub-NDARDW178AC6,0.430865110043287,0.0009990009990009,8.388602123260236,movieTP,hbn,,199.312788,0.095153120441767,16.609399,U17,Male,121.0,HBNsiteCBIC
sub-NDARDW711NYZ,0.4862712475690182,0.0009990009990009,9.471227326145929,movieTP,hbn,,130.840512,0.1436945179012048,10.903376,U11,Male,122.0,HBNsiteRU
sub-NDARDX173WLD,0.5002306672580423,0.0009990009990009,10.08834559975178,movieTP,hbn,,146.94317999999998,0.1292062168883533,12.245265,U13,Other,123.0,HBNsiteCUNY
