Unnamed: 0,measure,region_name,score,task,subject_id,dataset,age_months
110975,ISC,17Networks_LH_DefaultB_PFCd_2,0.1214200117291072,sleep,s6057_1_7,infant_restmovie,24.9
110976,ISC,17Networks_LH_DefaultB_PFCd_3,0.0567407365639948,sleep,s6057_1_7,infant_restmovie,24.9
110977,ISC,17Networks_LH_DefaultB_PFCd_4,0.0256249026934966,sleep,s6057_1_7,infant_restmovie,24.9
110978,ISC,17Networks_LH_DefaultB_PFCd_5,0.0499506171231064,sleep,s6057_1_7,infant_restmovie,24.9
110979,ISC,17Networks_LH_DefaultB_PFCd_6,-0.0871872923881406,sleep,s6057_1_7,infant_restmovie,24.9
110980,ISC,17Networks_LH_DefaultB_PFCl_1,0.1331806409317787,sleep,s6057_1_7,infant_restmovie,24.9
110981,ISC,17Networks_LH_DefaultB_PFCl_2,-0.0229095033103523,sleep,s6057_1_7,infant_restmovie,24.9
110982,ISC,17Networks_LH_DefaultB_PFCv_1,-0.1314237425288678,sleep,s6057_1_7,infant_restmovie,24.9
110983,ISC,17Networks_LH_DefaultB_PFCv_2,0.115147441186275,sleep,s6057_1_7,infant_restmovie,24.9
110984,ISC,17Networks_LH_DefaultB_PFCv_3,0.0325327650219949,sleep,s6057_1_7,infant_restmovie,24.9
110985,ISC,17Networks_LH_DefaultB_PFCv_4,-0.053293517376602,sleep,s6057_1_7,infant_restmovie,24.9
110986,ISC,17Networks_LH_DefaultB_PFCv_5,-0.2002859399327266,sleep,s6057_1_7,infant_restmovie,24.9
110987,ISC,17Networks_LH_DefaultC_IPL_1,0.1854474488167693,sleep,s6057_1_7,infant_restmovie,24.9
110988,ISC,17Networks_LH_DefaultC_Rsp_1,-0.396828166891722,sleep,s6057_1_7,infant_restmovie,24.9
110989,ISC,17Networks_LH_DefaultC_Rsp_2,-0.3641903545459453,sleep,s6057_1_7,infant_restmovie,24.9
110990,ISC,17Networks_LH_DefaultC_Rsp_3,-0.1609438836314486,sleep,s6057_1_7,infant_restmovie,24.9
110991,ISC,17Networks_LH_DefaultC_PHC_1,-0.149789269221137,sleep,s6057_1_7,infant_restmovie,24.9
110992,ISC,17Networks_LH_DefaultC_PHC_2,-0.2995162786115583,sleep,s6057_1_7,infant_restmovie,24.9
110993,ISC,17Networks_LH_DefaultC_PHC_3,-0.4048105398769974,sleep,s6057_1_7,infant_restmovie,24.9
110994,ISC,17Networks_LH_TempPar_1,0.0757371651929877,sleep,s6057_1_7,infant_restmovie,24.9
110995,ISC,17Networks_LH_TempPar_2,0.0581600921674399,sleep,s6057_1_7,infant_restmovie,24.9
110996,ISC,17Networks_LH_TempPar_3,0.0794818177698386,sleep,s6057_1_7,infant_restmovie,24.9
110997,ISC,17Networks_LH_TempPar_4,0.2198419860429044,sleep,s6057_1_7,infant_restmovie,24.9
110998,ISC,17Networks_LH_TempPar_5,0.1459457117409927,sleep,s6057_1_7,infant_restmovie,24.9
110999,ISC,17Networks_LH_TempPar_6,0.1475213132841386,sleep,s6057_1_7,infant_restmovie,24.9
111000,ISC,17Networks_RH_VisCent_ExStr_1,-0.2426476151584178,sleep,s6057_1_7,infant_restmovie,24.9
111001,ISC,17Networks_RH_VisCent_ExStr_2,0.1707392979157354,sleep,s6057_1_7,infant_restmovie,24.9
111002,ISC,17Networks_RH_VisCent_ExStr_3,-0.1606894754956126,sleep,s6057_1_7,infant_restmovie,24.9
111003,ISC,17Networks_RH_VisCent_ExStr_4,0.0007232876557765,sleep,s6057_1_7,infant_restmovie,24.9
111004,ISC,17Networks_RH_VisCent_ExStr_5,0.030945846572279,sleep,s6057_1_7,infant_restmovie,24.9
111005,ISC,17Networks_RH_VisCent_ExStr_6,0.013239842071449,sleep,s6057_1_7,infant_restmovie,24.9
111006,ISC,17Networks_RH_VisCent_Striate_1,0.0688505865077091,sleep,s6057_1_7,infant_restmovie,24.9
111007,ISC,17Networks_RH_VisCent_ExStr_7,0.2402890054088924,sleep,s6057_1_7,infant_restmovie,24.9
111008,ISC,17Networks_RH_VisCent_ExStr_8,0.1801026332494068,sleep,s6057_1_7,infant_restmovie,24.9
111009,ISC,17Networks_RH_VisCent_ExStr_9,0.2208217386896269,sleep,s6057_1_7,infant_restmovie,24.9
111010,ISC,17Networks_RH_VisCent_ExStr_10,0.2849097702076232,sleep,s6057_1_7,infant_restmovie,24.9
111011,ISC,17Networks_RH_VisCent_ExStr_11,0.2298086018105003,sleep,s6057_1_7,infant_restmovie,24.9
111012,ISC,17Networks_RH_VisPeri_ExStrInf_1,-0.4405208548976638,sleep,s6057_1_7,infant_restmovie,24.9
111013,ISC,17Networks_RH_VisPeri_ExStrInf_2,-0.1747035493141668,sleep,s6057_1_7,infant_restmovie,24.9
111014,ISC,17Networks_RH_VisPeri_ExStrInf_3,-0.3836540648836061,sleep,s6057_1_7,infant_restmovie,24.9
111015,ISC,17Networks_RH_VisPeri_ExStrInf_4,-0.2866028302625996,sleep,s6057_1_7,infant_restmovie,24.9
111016,ISC,17Networks_RH_VisPeri_ExStrInf_5,-0.4878017007454586,sleep,s6057_1_7,infant_restmovie,24.9
111017,ISC,17Networks_RH_VisPeri_StriCal_1,-0.5321231104388016,sleep,s6057_1_7,infant_restmovie,24.9
111018,ISC,17Networks_RH_VisPeri_StriCal_2,-0.5978896188848073,sleep,s6057_1_7,infant_restmovie,24.9
111019,ISC,17Networks_RH_VisPeri_ExStrSup_1,-0.4044185489479049,sleep,s6057_1_7,infant_restmovie,24.9
111020,ISC,17Networks_RH_VisPeri_ExStrSup_2,0.0998999124597425,sleep,s6057_1_7,infant_restmovie,24.9
111021,ISC,17Networks_RH_VisPeri_ExStrSup_3,0.01932551668122,sleep,s6057_1_7,infant_restmovie,24.9
111022,ISC,17Networks_RH_VisPeri_ExStrSup_4,0.1242494023353935,sleep,s6057_1_7,infant_restmovie,24.9
111023,ISC,17Networks_RH_SomMotA_1,-0.2746541744722244,sleep,s6057_1_7,infant_restmovie,24.9
111024,ISC,17Networks_RH_SomMotA_2,-0.1740070283261798,sleep,s6057_1_7,infant_restmovie,24.9
111025,ISC,17Networks_RH_SomMotA_3,-0.2244856639435152,sleep,s6057_1_7,infant_restmovie,24.9
111026,ISC,17Networks_RH_SomMotA_4,-0.1545401092383909,sleep,s6057_1_7,infant_restmovie,24.9
111027,ISC,17Networks_RH_SomMotA_5,-0.2367184329711278,sleep,s6057_1_7,infant_restmovie,24.9
111028,ISC,17Networks_RH_SomMotA_6,-0.2042579048079979,sleep,s6057_1_7,infant_restmovie,24.9
111029,ISC,17Networks_RH_SomMotA_7,-0.0254150941321698,sleep,s6057_1_7,infant_restmovie,24.9
111030,ISC,17Networks_RH_SomMotA_8,-0.3409194915527919,sleep,s6057_1_7,infant_restmovie,24.9
111031,ISC,17Networks_RH_SomMotA_9,-0.2168269619831728,sleep,s6057_1_7,infant_restmovie,24.9
111032,ISC,17Networks_RH_SomMotA_10,-0.4075468473770495,sleep,s6057_1_7,infant_restmovie,24.9
111033,ISC,17Networks_RH_SomMotA_11,-0.41693925948928,sleep,s6057_1_7,infant_restmovie,24.9
111034,ISC,17Networks_RH_SomMotA_12,0.0107737148879784,sleep,s6057_1_7,infant_restmovie,24.9
111035,ISC,17Networks_RH_SomMotA_13,-0.2038705171961184,sleep,s6057_1_7,infant_restmovie,24.9
111036,ISC,17Networks_RH_SomMotA_14,-0.318578863608971,sleep,s6057_1_7,infant_restmovie,24.9
111037,ISC,17Networks_RH_SomMotA_15,-0.3067741479507418,sleep,s6057_1_7,infant_restmovie,24.9
111038,ISC,17Networks_RH_SomMotA_16,0.0752214216879118,sleep,s6057_1_7,infant_restmovie,24.9
111039,ISC,17Networks_RH_SomMotA_17,0.088254423170788,sleep,s6057_1_7,infant_restmovie,24.9
111040,ISC,17Networks_RH_SomMotA_18,-0.3826572006539548,sleep,s6057_1_7,infant_restmovie,24.9
111041,ISC,17Networks_RH_SomMotA_19,-0.1899499085003849,sleep,s6057_1_7,infant_restmovie,24.9
111042,ISC,17Networks_RH_SomMotA_20,-0.2164227031641986,sleep,s6057_1_7,infant_restmovie,24.9
111043,ISC,17Networks_RH_SomMotB_Aud_1,-0.1031459463280215,sleep,s6057_1_7,infant_restmovie,24.9
111044,ISC,17Networks_RH_SomMotB_Aud_2,-0.1827348143378059,sleep,s6057_1_7,infant_restmovie,24.9
111045,ISC,17Networks_RH_SomMotB_Ins_1,-0.1248928665212665,sleep,s6057_1_7,infant_restmovie,24.9
111046,ISC,17Networks_RH_SomMotB_S2_1,-0.1951196864980111,sleep,s6057_1_7,infant_restmovie,24.9
111047,ISC,17Networks_RH_SomMotB_S2_2,-0.1729494080767057,sleep,s6057_1_7,infant_restmovie,24.9
111048,ISC,17Networks_RH_SomMotB_Aud_3,0.0383961726987743,sleep,s6057_1_7,infant_restmovie,24.9
111049,ISC,17Networks_RH_SomMotB_S2_3,-0.088567460769076,sleep,s6057_1_7,infant_restmovie,24.9
111050,ISC,17Networks_RH_SomMotB_S2_4,-0.2260513883026314,sleep,s6057_1_7,infant_restmovie,24.9
111051,ISC,17Networks_RH_SomMotB_S2_5,-0.2742400278505231,sleep,s6057_1_7,infant_restmovie,24.9
111052,ISC,17Networks_RH_SomMotB_S2_6,-0.2426900178312545,sleep,s6057_1_7,infant_restmovie,24.9
111053,ISC,17Networks_RH_SomMotB_S2_7,-0.4256797016249619,sleep,s6057_1_7,infant_restmovie,24.9
111054,ISC,17Networks_RH_SomMotB_S2_8,-0.1886485276032524,sleep,s6057_1_7,infant_restmovie,24.9
111055,ISC,17Networks_RH_SomMotB_Cent_1,0.0135938916231232,sleep,s6057_1_7,infant_restmovie,24.9
111056,ISC,17Networks_RH_SomMotB_Cent_2,-0.1938090246339616,sleep,s6057_1_7,infant_restmovie,24.9
111057,ISC,17Networks_RH_SomMotB_Cent_3,-0.3514885515436329,sleep,s6057_1_7,infant_restmovie,24.9
111058,ISC,17Networks_RH_DorsAttnA_TempOcc_1,-0.1054808254402918,sleep,s6057_1_7,infant_restmovie,24.9
111059,ISC,17Networks_RH_DorsAttnA_TempOcc_2,0.0984443851986438,sleep,s6057_1_7,infant_restmovie,24.9
111060,ISC,17Networks_RH_DorsAttnA_TempOcc_3,0.033782700696716,sleep,s6057_1_7,infant_restmovie,24.9
111061,ISC,17Networks_RH_DorsAttnA_ParOcc_1,-0.0614749785799353,sleep,s6057_1_7,infant_restmovie,24.9
111062,ISC,17Networks_RH_DorsAttnA_ParOcc_2,-0.0909425112918455,sleep,s6057_1_7,infant_restmovie,24.9
111063,ISC,17Networks_RH_DorsAttnA_ParOcc_3,0.1552268854550344,sleep,s6057_1_7,infant_restmovie,24.9
111064,ISC,17Networks_RH_DorsAttnA_SPL_1,0.0622488560767039,sleep,s6057_1_7,infant_restmovie,24.9
111065,ISC,17Networks_RH_DorsAttnA_SPL_2,0.2634973122155002,sleep,s6057_1_7,infant_restmovie,24.9
111066,ISC,17Networks_RH_DorsAttnA_SPL_3,0.1907051259322173,sleep,s6057_1_7,infant_restmovie,24.9
111067,ISC,17Networks_RH_DorsAttnA_SPL_4,-0.0272903195879928,sleep,s6057_1_7,infant_restmovie,24.9
111068,ISC,17Networks_RH_DorsAttnA_SPL_5,0.1948450859741673,sleep,s6057_1_7,infant_restmovie,24.9
111069,ISC,17Networks_RH_DorsAttnA_SPL_6,-0.2156666955416318,sleep,s6057_1_7,infant_restmovie,24.9
111070,ISC,17Networks_RH_DorsAttnA_SPL_7,0.1747447556957349,sleep,s6057_1_7,infant_restmovie,24.9
111071,ISC,17Networks_RH_DorsAttnA_SPL_8,0.2213532606591104,sleep,s6057_1_7,infant_restmovie,24.9
111072,ISC,17Networks_RH_DorsAttnB_TempOcc_1,0.0545189104131912,sleep,s6057_1_7,infant_restmovie,24.9
111073,ISC,17Networks_RH_DorsAttnB_PostC_1,-0.304429999604063,sleep,s6057_1_7,infant_restmovie,24.9
111074,ISC,17Networks_RH_DorsAttnB_PostC_2,-0.231284452521944,sleep,s6057_1_7,infant_restmovie,24.9
111075,ISC,17Networks_RH_DorsAttnB_PostC_3,0.0087206880178159,sleep,s6057_1_7,infant_restmovie,24.9
111076,ISC,17Networks_RH_DorsAttnB_PostC_4,0.094899580179119,sleep,s6057_1_7,infant_restmovie,24.9
111077,ISC,17Networks_RH_DorsAttnB_PostC_5,-0.1336298091832608,sleep,s6057_1_7,infant_restmovie,24.9
111078,ISC,17Networks_RH_DorsAttnB_PostC_6,0.0157890438433251,sleep,s6057_1_7,infant_restmovie,24.9
111079,ISC,17Networks_RH_DorsAttnB_PostC_7,0.063171704066282,sleep,s6057_1_7,infant_restmovie,24.9
111080,ISC,17Networks_RH_DorsAttnB_PostC_8,0.0076617749366855,sleep,s6057_1_7,infant_restmovie,24.9
111081,ISC,17Networks_RH_DorsAttnB_FEF_1,-0.0721756261926161,sleep,s6057_1_7,infant_restmovie,24.9
111082,ISC,17Networks_RH_DorsAttnB_FEF_2,-0.0383933240067557,sleep,s6057_1_7,infant_restmovie,24.9
111083,ISC,17Networks_RH_DorsAttnB_FEF_3,0.0672277811173221,sleep,s6057_1_7,infant_restmovie,24.9
111084,ISC,17Networks_RH_SalVentAttnA_ParOper_1,-0.0054008587436835,sleep,s6057_1_7,infant_restmovie,24.9
111085,ISC,17Networks_RH_SalVentAttnA_ParOper_2,-0.1992693654549345,sleep,s6057_1_7,infant_restmovie,24.9
111086,ISC,17Networks_RH_SalVentAttnA_ParOper_3,-0.1764946778075779,sleep,s6057_1_7,infant_restmovie,24.9
111087,ISC,17Networks_RH_SalVentAttnA_PrC_1,-0.1848136323881726,sleep,s6057_1_7,infant_restmovie,24.9
111088,ISC,17Networks_RH_SalVentAttnA_Ins_1,-0.0691943620799546,sleep,s6057_1_7,infant_restmovie,24.9
111089,ISC,17Networks_RH_SalVentAttnA_Ins_2,-0.3548960239851845,sleep,s6057_1_7,infant_restmovie,24.9
111090,ISC,17Networks_RH_SalVentAttnA_Ins_3,-0.1026608060256232,sleep,s6057_1_7,infant_restmovie,24.9
111091,ISC,17Networks_RH_SalVentAttnA_Ins_4,-0.2440459382920325,sleep,s6057_1_7,infant_restmovie,24.9
111092,ISC,17Networks_RH_SalVentAttnA_FrOper_1,-0.171226496756022,sleep,s6057_1_7,infant_restmovie,24.9
111093,ISC,17Networks_RH_SalVentAttnA_FrOper_2,-0.2630869483326808,sleep,s6057_1_7,infant_restmovie,24.9
111094,ISC,17Networks_RH_SalVentAttnA_FrOper_3,-0.1382907832292778,sleep,s6057_1_7,infant_restmovie,24.9
111095,ISC,17Networks_RH_SalVentAttnA_FrMed_1,-0.2144515616760657,sleep,s6057_1_7,infant_restmovie,24.9
111096,ISC,17Networks_RH_SalVentAttnA_ParMed_1,0.037312192711207,sleep,s6057_1_7,infant_restmovie,24.9
111097,ISC,17Networks_RH_SalVentAttnA_ParMed_2,0.2534594176873551,sleep,s6057_1_7,infant_restmovie,24.9
111098,ISC,17Networks_RH_SalVentAttnA_FrMed_2,-0.2906862799256171,sleep,s6057_1_7,infant_restmovie,24.9
111099,ISC,17Networks_RH_SalVentAttnA_ParMed_3,0.2594443531018075,sleep,s6057_1_7,infant_restmovie,24.9
111100,ISC,17Networks_RH_SalVentAttnA_ParMed_4,0.2302423855551756,sleep,s6057_1_7,infant_restmovie,24.9
111101,ISC,17Networks_RH_SalVentAttnA_FrMed_3,-0.251284806031784,sleep,s6057_1_7,infant_restmovie,24.9
111102,ISC,17Networks_RH_SalVentAttnA_FrMed_4,-0.1441453638056917,sleep,s6057_1_7,infant_restmovie,24.9
111103,ISC,17Networks_RH_SalVentAttnB_IPL_1,-0.11781127908541,sleep,s6057_1_7,infant_restmovie,24.9
111104,ISC,17Networks_RH_SalVentAttnB_PFClv_1,0.0087156394763645,sleep,s6057_1_7,infant_restmovie,24.9
111105,ISC,17Networks_RH_SalVentAttnB_PFCl_1,0.0550895857222754,sleep,s6057_1_7,infant_restmovie,24.9
111106,ISC,17Networks_RH_SalVentAttnB_PFCl_2,0.0019572434744418,sleep,s6057_1_7,infant_restmovie,24.9
111107,ISC,17Networks_RH_SalVentAttnB_PFCl_3,0.2385993962814483,sleep,s6057_1_7,infant_restmovie,24.9
111108,ISC,17Networks_RH_SalVentAttnB_Ins_1,-0.2229489772671068,sleep,s6057_1_7,infant_restmovie,24.9
111109,ISC,17Networks_RH_SalVentAttnB_Ins_2,-0.1642816623359436,sleep,s6057_1_7,infant_restmovie,24.9
111110,ISC,17Networks_RH_SalVentAttnB_PFCmp_1,-0.2546013925776497,sleep,s6057_1_7,infant_restmovie,24.9
111111,ISC,17Networks_RH_SalVentAttnB_PFCmp_2,-0.1638578710228232,sleep,s6057_1_7,infant_restmovie,24.9
111112,ISC,17Networks_RH_LimbicB_OFC_1,-0.1500031537735421,sleep,s6057_1_7,infant_restmovie,24.9
111113,ISC,17Networks_RH_LimbicB_OFC_2,-0.0857306500151376,sleep,s6057_1_7,infant_restmovie,24.9
111114,ISC,17Networks_RH_LimbicB_OFC_3,-0.1387953126880859,sleep,s6057_1_7,infant_restmovie,24.9
111115,ISC,17Networks_RH_LimbicB_OFC_4,-0.0201672513839271,sleep,s6057_1_7,infant_restmovie,24.9
111116,ISC,17Networks_RH_LimbicB_OFC_5,-0.2383642842994616,sleep,s6057_1_7,infant_restmovie,24.9
111117,ISC,17Networks_RH_LimbicB_OFC_6,-0.0112987712949921,sleep,s6057_1_7,infant_restmovie,24.9
111118,ISC,17Networks_RH_LimbicA_TempPole_1,0.0609872859123511,sleep,s6057_1_7,infant_restmovie,24.9
111119,ISC,17Networks_RH_LimbicA_TempPole_2,0.0111269906923657,sleep,s6057_1_7,infant_restmovie,24.9
111120,ISC,17Networks_RH_LimbicA_TempPole_3,0.0762283038705035,sleep,s6057_1_7,infant_restmovie,24.9
111121,ISC,17Networks_RH_LimbicA_TempPole_4,0.1317355643587877,sleep,s6057_1_7,infant_restmovie,24.9
111122,ISC,17Networks_RH_LimbicA_TempPole_5,0.1884948798544738,sleep,s6057_1_7,infant_restmovie,24.9
111123,ISC,17Networks_RH_LimbicA_TempPole_6,0.2400811913042659,sleep,s6057_1_7,infant_restmovie,24.9
111124,ISC,17Networks_RH_ContA_IPS_1,-0.0806236130628718,sleep,s6057_1_7,infant_restmovie,24.9
111125,ISC,17Networks_RH_ContA_IPS_2,0.0593380081326996,sleep,s6057_1_7,infant_restmovie,24.9
111126,ISC,17Networks_RH_ContA_IPS_3,-0.1602632773378328,sleep,s6057_1_7,infant_restmovie,24.9
111127,ISC,17Networks_RH_ContA_IPS_4,-0.0741134141001217,sleep,s6057_1_7,infant_restmovie,24.9
111128,ISC,17Networks_RH_ContA_PFCd_1,0.0392852347335002,sleep,s6057_1_7,infant_restmovie,24.9
111129,ISC,17Networks_RH_ContA_PFCl_1,-0.0245268909118086,sleep,s6057_1_7,infant_restmovie,24.9
111130,ISC,17Networks_RH_ContA_PFCl_2,-0.0717006313442925,sleep,s6057_1_7,infant_restmovie,24.9
111131,ISC,17Networks_RH_ContA_PFCl_3,-0.0832418652016609,sleep,s6057_1_7,infant_restmovie,24.9
111132,ISC,17Networks_RH_ContA_PFCl_4,0.0276564908285202,sleep,s6057_1_7,infant_restmovie,24.9
111133,ISC,17Networks_RH_ContA_PFCl_5,-0.0566968321247229,sleep,s6057_1_7,infant_restmovie,24.9
111134,ISC,17Networks_RH_ContA_Cingm_1,0.0268290288605256,sleep,s6057_1_7,infant_restmovie,24.9
111135,ISC,17Networks_RH_ContB_Temp_1,0.1452504085244764,sleep,s6057_1_7,infant_restmovie,24.9
111136,ISC,17Networks_RH_ContB_Temp_2,-0.0202939595836219,sleep,s6057_1_7,infant_restmovie,24.9
111137,ISC,17Networks_RH_ContB_IPL_1,-0.2006217195034457,sleep,s6057_1_7,infant_restmovie,24.9
111138,ISC,17Networks_RH_ContB_IPL_2,-0.2972300998016073,sleep,s6057_1_7,infant_restmovie,24.9
111139,ISC,17Networks_RH_ContB_IPL_3,-0.1103437218955045,sleep,s6057_1_7,infant_restmovie,24.9
111140,ISC,17Networks_RH_ContB_IPL_4,-0.0240307485574852,sleep,s6057_1_7,infant_restmovie,24.9
111141,ISC,17Networks_RH_ContB_PFCld_1,-0.0638879637238274,sleep,s6057_1_7,infant_restmovie,24.9
111142,ISC,17Networks_RH_ContB_PFCld_2,-0.101867585198371,sleep,s6057_1_7,infant_restmovie,24.9
111143,ISC,17Networks_RH_ContB_PFCld_3,-0.020891080982446,sleep,s6057_1_7,infant_restmovie,24.9
111144,ISC,17Networks_RH_ContB_PFCld_4,-0.0102364197763645,sleep,s6057_1_7,infant_restmovie,24.9
111145,ISC,17Networks_RH_ContB_PFClv_1,-0.0571399983225522,sleep,s6057_1_7,infant_restmovie,24.9
111146,ISC,17Networks_RH_ContB_PFClv_2,0.0961445820370558,sleep,s6057_1_7,infant_restmovie,24.9
111147,ISC,17Networks_RH_ContB_PFClv_3,-0.0297929367097094,sleep,s6057_1_7,infant_restmovie,24.9
111148,ISC,17Networks_RH_ContB_PFClv_4,0.0571642433925795,sleep,s6057_1_7,infant_restmovie,24.9
111149,ISC,17Networks_RH_ContB_PFCmp_1,-0.0750847972288646,sleep,s6057_1_7,infant_restmovie,24.9
111150,ISC,17Networks_RH_ContC_pCun_1,-0.207332365682117,sleep,s6057_1_7,infant_restmovie,24.9
111151,ISC,17Networks_RH_ContC_pCun_2,0.2025715740944153,sleep,s6057_1_7,infant_restmovie,24.9
111152,ISC,17Networks_RH_ContC_pCun_3,0.1857951443161482,sleep,s6057_1_7,infant_restmovie,24.9
111153,ISC,17Networks_RH_ContC_pCun_4,0.1498509987475018,sleep,s6057_1_7,infant_restmovie,24.9
111154,ISC,17Networks_RH_ContC_pCun_5,0.2225402665001992,sleep,s6057_1_7,infant_restmovie,24.9
111155,ISC,17Networks_RH_ContC_Cingp_1,0.1390701595324184,sleep,s6057_1_7,infant_restmovie,24.9
111156,ISC,17Networks_RH_ContC_Cingp_2,-0.0706274874839877,sleep,s6057_1_7,infant_restmovie,24.9
111157,ISC,17Networks_RH_DefaultA_Temp_1,-0.0100871139675896,sleep,s6057_1_7,infant_restmovie,24.9
111158,ISC,17Networks_RH_DefaultA_IPL_1,-0.2439902852977672,sleep,s6057_1_7,infant_restmovie,24.9
111159,ISC,17Networks_RH_DefaultA_IPL_2,-0.0506971502662149,sleep,s6057_1_7,infant_restmovie,24.9
111160,ISC,17Networks_RH_DefaultA_PFCd_1,0.1621971850491092,sleep,s6057_1_7,infant_restmovie,24.9
111161,ISC,17Networks_RH_DefaultA_PFCd_2,0.2617430497861314,sleep,s6057_1_7,infant_restmovie,24.9
111162,ISC,17Networks_RH_DefaultA_pCunPCC_1,0.0211112730423317,sleep,s6057_1_7,infant_restmovie,24.9
111163,ISC,17Networks_RH_DefaultA_pCunPCC_2,0.2470790846093902,sleep,s6057_1_7,infant_restmovie,24.9
111164,ISC,17Networks_RH_DefaultA_pCunPCC_3,0.1561899182003081,sleep,s6057_1_7,infant_restmovie,24.9
111165,ISC,17Networks_RH_DefaultA_pCunPCC_4,0.0870907607477692,sleep,s6057_1_7,infant_restmovie,24.9
111166,ISC,17Networks_RH_DefaultA_pCunPCC_5,0.1837384871908239,sleep,s6057_1_7,infant_restmovie,24.9
111167,ISC,17Networks_RH_DefaultA_PFCm_1,-0.0271859819569178,sleep,s6057_1_7,infant_restmovie,24.9
111168,ISC,17Networks_RH_DefaultA_PFCm_2,-0.036645346347679,sleep,s6057_1_7,infant_restmovie,24.9
111169,ISC,17Networks_RH_DefaultA_PFCm_3,-0.0839599833879688,sleep,s6057_1_7,infant_restmovie,24.9
111170,ISC,17Networks_RH_DefaultA_PFCm_4,-0.146128910724024,sleep,s6057_1_7,infant_restmovie,24.9
111171,ISC,17Networks_RH_DefaultA_PFCm_5,-0.0557217441411808,sleep,s6057_1_7,infant_restmovie,24.9
111172,ISC,17Networks_RH_DefaultA_PFCm_6,-0.0277586973213691,sleep,s6057_1_7,infant_restmovie,24.9
111173,ISC,17Networks_RH_DefaultB_Temp_1,-0.0355035513005104,sleep,s6057_1_7,infant_restmovie,24.9
111174,ISC,17Networks_RH_DefaultB_Temp_2,0.1528727373032171,sleep,s6057_1_7,infant_restmovie,24.9
111175,ISC,17Networks_RH_DefaultB_AntTemp_1,0.0988084730810688,sleep,s6057_1_7,infant_restmovie,24.9
111176,ISC,17Networks_RH_DefaultB_PFCd_1,-0.0359585116468467,sleep,s6057_1_7,infant_restmovie,24.9
111177,ISC,17Networks_RH_DefaultB_PFCd_2,0.0015698337038234,sleep,s6057_1_7,infant_restmovie,24.9
111178,ISC,17Networks_RH_DefaultB_PFCd_3,-0.0282737776347223,sleep,s6057_1_7,infant_restmovie,24.9
111179,ISC,17Networks_RH_DefaultB_PFCd_4,0.0592565159593228,sleep,s6057_1_7,infant_restmovie,24.9
111180,ISC,17Networks_RH_DefaultB_PFCd_5,-0.1274891839537158,sleep,s6057_1_7,infant_restmovie,24.9
111181,ISC,17Networks_RH_DefaultB_PFCv_1,-0.0714293840672567,sleep,s6057_1_7,infant_restmovie,24.9
111182,ISC,17Networks_RH_DefaultB_PFCv_2,-0.0155297204895266,sleep,s6057_1_7,infant_restmovie,24.9
111183,ISC,17Networks_RH_DefaultB_PFCv_3,-0.0283118123453916,sleep,s6057_1_7,infant_restmovie,24.9
111184,ISC,17Networks_RH_DefaultC_IPL_1,-0.1947405471953322,sleep,s6057_1_7,infant_restmovie,24.9
111185,ISC,17Networks_RH_DefaultC_IPL_2,0.1709334887579127,sleep,s6057_1_7,infant_restmovie,24.9
111186,ISC,17Networks_RH_DefaultC_Rsp_1,-0.4699123498948754,sleep,s6057_1_7,infant_restmovie,24.9
111187,ISC,17Networks_RH_DefaultC_Rsp_2,-0.5126641478577413,sleep,s6057_1_7,infant_restmovie,24.9
111188,ISC,17Networks_RH_DefaultC_PHC_1,-0.0104471276587295,sleep,s6057_1_7,infant_restmovie,24.9
111189,ISC,17Networks_RH_DefaultC_PHC_2,-0.0769108068355539,sleep,s6057_1_7,infant_restmovie,24.9
111190,ISC,17Networks_RH_TempPar_1,-0.0295579592293567,sleep,s6057_1_7,infant_restmovie,24.9
111191,ISC,17Networks_RH_TempPar_2,-0.0274197336075989,sleep,s6057_1_7,infant_restmovie,24.9
111192,ISC,17Networks_RH_TempPar_3,-0.0106198332231914,sleep,s6057_1_7,infant_restmovie,24.9
111193,ISC,17Networks_RH_TempPar_4,-0.0174510859191343,sleep,s6057_1_7,infant_restmovie,24.9
111194,ISC,17Networks_RH_TempPar_5,0.0272679032790559,sleep,s6057_1_7,infant_restmovie,24.9
111195,ISC,17Networks_RH_TempPar_6,-0.0183640502399828,sleep,s6057_1_7,infant_restmovie,24.9
111196,ISC,17Networks_RH_TempPar_7,0.0091387923854401,sleep,s6057_1_7,infant_restmovie,24.9
111197,ISC,17Networks_RH_TempPar_8,0.1468017024628582,sleep,s6057_1_7,infant_restmovie,24.9
111198,ISC,17Networks_RH_TempPar_9,0.0462194593818577,sleep,s6057_1_7,infant_restmovie,24.9
111199,ISC,17Networks_RH_TempPar_10,0.0686432966132677,sleep,s6057_1_7,infant_restmovie,24.9
111200,ISC,17Networks_LH_VisCent_ExStr_1,-0.0815718563561641,sleep,s2067_1_2,infant_restmovie,5.9
111201,ISC,17Networks_LH_VisCent_ExStr_2,-0.1238946948189902,sleep,s2067_1_2,infant_restmovie,5.9
111202,ISC,17Networks_LH_VisCent_ExStr_3,0.0057166891130816,sleep,s2067_1_2,infant_restmovie,5.9
111203,ISC,17Networks_LH_VisCent_ExStr_4,-0.0407098821154077,sleep,s2067_1_2,infant_restmovie,5.9
111204,ISC,17Networks_LH_VisCent_ExStr_5,-0.1310129743305883,sleep,s2067_1_2,infant_restmovie,5.9
